"Disclaimer - The Data provided in the adjusted 52 week high and adjusted 52 week low columns  are adjusted for corporate actions (bonus, splits & rights).For actual (unadjusted) 52 week high & low prices, kindly refer bhavcopy."
"Effective for 30-Mar-2021"
"SYMBOL","SERIES","Adjusted 52_Week_High","52_Week_High_Date","Adjusted 52_Week_Low","52_Week_Low_DT"
"SUBROS","EQ","    364.90","07-JAN-2021","    117.75","31-MAR-2020"
"SUDARSCHEM","EQ","    600.00","03-MAR-2021","    311.50","30-MAR-2020"
"SUMEETINDS","BE","      4.30","26-MAR-2021","      1.20","01-APR-2020"
"SUMICHEM","EQ","    338.50","04-JAN-2021","    155.00","27-MAR-2020"
"SUMIT","EQ","     15.30","10-DEC-2020","      7.45","02-DEC-2020"
"SUMMITSEC","EQ","    619.00","17-FEB-2021","    211.95","26-MAR-2020"
"SUNCLAYLTD","EQ","   3906.10","10-FEB-2021","   1294.95","21-MAY-2020"
"SUNDARAM","EQ","      1.85","01-JUL-2020","      1.00","28-MAY-2020"
"SUNDARMFIN","EQ","   2868.00","04-MAR-2021","   1069.50","26-MAR-2020"
"SUNDARMHLD","EQ","     91.50","02-MAR-2021","     36.65","27-MAR-2020"
"SUNDRMBRAK","EQ","    399.00","08-FEB-2021","    140.50","30-MAR-2020"
"SUNDRMFAST","EQ","    825.00","18-MAR-2021","    248.50","07-APR-2020"
"SUNFLAG","EQ","     72.60","04-JAN-2021","     22.00","30-MAR-2020"
"SUNPHARMA","EQ","    654.40","12-FEB-2021","    312.00","30-MAR-2020"
"SUNTECK","EQ","    394.00","14-JAN-2021","    145.00","27-MAY-2020"
"SUNTV","EQ","    570.40","08-FEB-2021","    259.55","03-APR-2020"
"SUPERHOUSE","EQ","    148.40","08-JAN-2021","     53.00","26-MAR-2020"
"SUPERSPIN","EQ","      6.00","11-JAN-2021","      2.00","01-APR-2020"
"SUPPETRO","EQ","    448.20","15-MAR-2021","    121.25","30-MAR-2020"
"SUPRAJIT","EQ","    310.00","12-MAR-2021","    107.00","29-MAY-2020"
"SUPREMEENG","EQ","     34.50","12-JAN-2021","     22.10","23-DEC-2020"
"SUPREMEIND","EQ","   2133.00","04-MAR-2021","    791.50","03-APR-2020"
"SURANASOL","BE","     14.70","06-JAN-2021","      4.95","08-MAY-2020"
"SURANAT&P","EQ","      7.60","04-JAN-2021","      1.95","31-MAR-2020"
"SURYALAXMI","EQ","     38.70","08-JAN-2021","     11.40","26-MAR-2020"
"SURYAROSNI","EQ","    409.90","09-MAR-2021","     61.95","30-MAR-2020"
"SURYODAY","EQ","    296.35","26-MAR-2021","    255.00","26-MAR-2021"
"SUTLEJTEX","EQ","     52.00","06-JAN-2021","     17.30","30-MAR-2020"
"SUULD","BE","    286.40","23-FEB-2021","     62.25","19-OCT-2020"
"SUVEN","EQ","    108.00","18-DEC-2020","     19.35","03-APR-2020"
"SUVENPHAR","EQ","    525.60","11-FEB-2021","     87.78","30-MAR-2020"
"SUZLON","EQ","      8.45","08-JAN-2021","      1.70","26-MAR-2020"
"SWANENERGY","EQ","    160.00","10-AUG-2020","     90.00","14-MAY-2020"
"SWARAJENG","EQ","   1699.95","08-SEP-2020","    810.00","26-MAR-2020"
"SWELECTES","EQ","    234.90","05-JAN-2021","     59.90","26-MAR-2020"
"SWSOLAR","EQ","    326.80","24-MAR-2021","     69.70","31-MAR-2020"
"SYMPHONY","EQ","   1528.80","03-MAR-2021","    707.00","26-MAR-2020"
"SYNCOM","BZ","      4.05","18-JAN-2021","       .45","27-MAR-2020"
"SYNGENE","EQ","    644.55","31-DEC-2020","    212.55","30-MAR-2020"
"TAINWALCHM","EQ","     93.25","15-JAN-2021","     34.05","20-MAY-2020"
"TAJGVK","EQ","    181.80","24-JUN-2020","     93.00","26-MAR-2020"
"TAKE","EQ","     68.20","21-APR-2020","     36.25","03-APR-2020"
"TALBROAUTO","EQ","    257.00","16-FEB-2021","     67.10","26-MAR-2020"
"TANLA","EQ","   1030.00","03-MAR-2021","     40.60","26-MAR-2020"
"TANTIACONS","BZ","      2.60","11-JAN-2021","      1.05","23-NOV-2020"
"TARC","EQ","     37.50","09-MAR-2021","     19.05","28-DEC-2020"
"TARMAT","EQ","     62.25","21-DEC-2020","     18.55","01-JUN-2020"
"TASTYBITE","EQ","  16124.90","24-FEB-2021","   7805.15","31-MAR-2020"
"TATACHEM","EQ","    795.00","12-MAR-2021","    212.65","26-MAR-2020"
"TATACOFFEE","EQ","    138.80","04-MAR-2021","     50.25","26-MAR-2020"
"TATACOMM","EQ","   1367.65","08-MAR-2021","    224.75","30-MAR-2020"
"TATACONSUM","EQ","    654.00","24-FEB-2021","    263.45","26-MAR-2020"
"TATAELXSI","EQ","   3050.00","02-FEB-2021","    590.05","03-APR-2020"
"TATAINVEST","EQ","   1163.85","03-MAR-2021","    616.10","30-MAR-2020"
"TATAMETALI","EQ","    934.00","18-JAN-2021","    316.50","31-MAR-2020"
"TATAMOTORS","EQ","    357.00","03-MAR-2021","     64.80","03-APR-2020"
"TATAMTRDVR","EQ","    145.00","03-MAR-2021","     28.80","03-APR-2020"
"TATAPOWER","EQ","    114.50","12-MAR-2021","     27.00","12-MAY-2020"
"TATASTEEL","EQ","    782.50","03-MAR-2021","    250.85","30-MAR-2020"
"TATASTLBSL","EQ","     50.80","03-MAR-2021","     15.30","30-MAR-2020"
"TATASTLLP","EQ","    875.00","18-JAN-2021","    165.00","30-MAR-2020"
"TBZ","EQ","     96.25","07-JAN-2021","     16.90","26-MAR-2020"
"TCI","EQ","    280.00","11-DEC-2020","    142.00","26-MAR-2020"
"TCIDEVELOP","EQ","    444.00","11-MAY-2020","    212.50","13-APR-2020"
"TCIEXP","EQ","   1024.00","11-JAN-2021","    455.80","07-APR-2020"
"TCIFINANCE","EQ","      8.70","01-JUL-2020","      3.80","30-MAR-2020"
"TCNSBRANDS","EQ","    561.20","18-MAR-2021","    306.35","31-MAR-2020"
"TCPLPACK","EQ","    465.00","17-AUG-2020","    144.75","31-MAR-2020"
"TCS","EQ","   3339.80","25-JAN-2021","   1650.00","03-APR-2020"
"TDPOWERSYS","EQ","    171.90","19-FEB-2021","     70.00","27-MAR-2020"
"TEAMLEASE","EQ","   3839.00","01-MAR-2021","   1420.00","18-MAY-2020"
"TECHM","EQ","   1081.55","11-JAN-2021","    485.65","30-MAR-2020"
"TECHNOE","EQ","    327.85","03-MAR-2021","    171.05","19-MAY-2020"
"TEJASNET","EQ","    220.85","19-FEB-2021","     28.90","20-MAY-2020"
"TERASOFT","EQ","     72.50","06-JAN-2021","     12.05","31-MAR-2020"
"TEXINFRA","EQ","     79.90","09-FEB-2021","     24.35","26-MAR-2020"
"TEXMOPIPES","EQ","     33.70","23-FEB-2021","      7.25","26-MAR-2020"
"TEXRAIL","EQ","     38.75","13-JAN-2021","     18.05","03-APR-2020"
"TFCILTD","EQ","     75.60","10-MAR-2021","     28.75","20-MAY-2020"
"TGBHOTELS","EQ","      7.95","31-AUG-2020","      1.90","30-MAR-2020"
"THANGAMAYL","EQ","    676.35","13-JAN-2021","    220.00","03-APR-2020"
"THEINVEST","EQ","    174.35","07-DEC-2020","     65.35","26-MAR-2020"
"THEMISMED","EQ","    422.90","08-OCT-2020","    225.05","31-MAR-2020"
"THERMAX","EQ","   1465.40","09-MAR-2021","    684.00","21-APR-2020"
"THIRUSUGAR","BZ","      8.65","10-MAR-2021","      2.55","22-MAY-2020"
"THOMASCOOK","EQ","     61.80","09-MAR-2021","     22.00","19-MAY-2020"
"THOMASCOTT","BE","      9.10","13-JAN-2021","      3.50","27-MAR-2020"
"THYROCARE","EQ","   1212.00","27-OCT-2020","    482.00","04-MAY-2020"
"TI","EQ","     35.75","24-MAR-2021","     14.15","26-MAR-2020"
"TIDEWATER","EQ","   5335.00","18-AUG-2020","   2899.85","26-MAR-2020"
"TIIL","EQ","    444.00","18-FEB-2021","    152.50","26-MAR-2020"
"TIINDIA","EQ","   1240.00","12-MAR-2021","    254.00","03-APR-2020"
"TIJARIA","BE","      9.70","11-JAN-2021","      3.50","26-MAR-2020"
"TIL","EQ","    200.00","04-FEB-2021","     97.15","31-MAR-2020"
"TIMESGTY","EQ","     32.30","04-DEC-2020","     13.55","03-APR-2020"
"TIMETECHNO","EQ","     64.55","05-MAR-2021","     22.70","26-MAR-2020"
"TIMKEN","EQ","   1450.00","12-FEB-2021","    670.25","30-MAR-2020"
"TINPLATE","EQ","    192.45","15-JAN-2021","     61.00","26-MAR-2020"
"TIPSINDLTD","BE","    546.00","17-MAR-2021","     72.00","09-APR-2020"
"TIRUMALCHM","EQ","    116.45","04-DEC-2020","     31.95","30-MAR-2020"
"TIRUPATIFL","BE","     38.35","17-AUG-2020","     20.25","01-FEB-2021"
"TITAN","EQ","   1621.35","06-JAN-2021","    810.00","18-MAY-2020"
"TMRVL","EQ","     16.00","17-MAR-2021","      5.20","30-MAR-2020"
"TNPETRO","EQ","     59.05","01-MAR-2021","     22.05","26-MAR-2020"
"TNPL","EQ","    156.00","03-MAR-2021","     86.50","03-APR-2020"
"TNTELE","BE","      9.10","19-FEB-2021","      1.10","07-APR-2020"
"TOKYOPLAST","EQ","     86.65","15-JAN-2021","     50.35","02-JUL-2020"
"TORNTPHARM","EQ","   3031.20","11-AUG-2020","   1761.20","26-MAR-2020"
"TORNTPOWER","EQ","    434.45","17-MAR-2021","    265.00","27-MAR-2020"
"TOTAL","EQ","     84.05","08-JAN-2021","     25.90","01-SEP-2020"
"TOUCHWOOD","BE","    135.05","16-MAR-2021","     37.10","28-JUL-2020"
"TPLPLASTEH","EQ","    182.40","12-JAN-2021","     59.35","26-MAR-2020"
"TREEHOUSE","EQ","      9.80","19-AUG-2020","      2.75","26-MAR-2020"
"TREJHARA","EQ","     51.50","11-DEC-2020","      4.65","26-MAR-2020"
"TRENT","EQ","    944.70","04-MAR-2021","    401.05","19-MAY-2020"
"TRF","EQ","    124.70","12-AUG-2020","     47.60","26-MAR-2020"
"TRIDENT","EQ","     16.95","06-JAN-2021","      3.40","26-MAR-2020"
"TRIGYN","EQ","     92.95","05-JAN-2021","     18.95","26-MAR-2020"
"TRIL","EQ","     23.70","15-DEC-2020","      5.05","26-MAR-2020"
"TRITURBINE","EQ","    118.30","05-MAR-2021","     51.20","26-MAR-2020"
"TRIVENI","EQ","     97.80","04-MAR-2021","     28.65","26-MAR-2020"
"TTKHLTCARE","EQ","    668.90","04-FEB-2021","    281.55","26-MAR-2020"
"TTKPRESTIG","EQ","   8080.00","02-MAR-2021","   3950.00","26-MAR-2020"
"TTL","EQ","     62.60","30-DEC-2020","     24.00","03-APR-2020"
"TTML","BE","     22.80","08-FEB-2021","      1.80","07-APR-2020"
"TV18BRDCST","EQ","     41.70","22-JUL-2020","     13.00","30-MAR-2020"
"TVSELECT","BE","    192.25","02-MAR-2021","     48.00","26-MAR-2020"
"TVSMOTOR","EQ","    659.90","09-FEB-2021","    240.10","07-APR-2020"
"TVSSRICHAK","EQ","   2271.00","11-FEB-2021","    848.10","31-MAR-2020"
"TVTODAY","EQ","    284.95","02-MAR-2021","    148.00","26-MAR-2020"
"TVVISION","EQ","      2.45","21-AUG-2020","      1.00","30-MAR-2020"
"TWL","EQ","     62.20","06-JAN-2021","     22.95","30-MAR-2020"
"UBL","EQ","   1329.65","05-FEB-2021","    859.20","21-MAY-2020"
"UCALFUEL","EQ","    173.75","05-MAR-2021","     66.65","30-MAR-2020"
"UCOBANK","EQ","     16.70","26-JUN-2020","      8.40","26-MAR-2020"
"UFLEX","EQ","    448.00","15-MAR-2021","    124.00","30-MAR-2020"
"UFO","EQ","    104.00","08-JUN-2020","     63.90","22-MAY-2020"
"UGARSUGAR","EQ","     20.45","05-MAR-2021","      8.65","26-MAR-2020"
"UJAAS","BE","      9.95","01-JUL-2020","      2.15","26-MAR-2020"
"UJJIVAN","EQ","    310.95","08-JAN-2021","    135.65","07-APR-2020"
"UJJIVANSFB","EQ","     44.60","07-JAN-2021","     24.45","26-MAR-2020"
"ULTRACEMCO","EQ","   6958.75","23-MAR-2021","   3025.00","03-APR-2020"
"UMANGDAIRY","EQ","     70.00","08-JAN-2021","     30.70","26-MAR-2020"
"UMESLTD","BE","      7.95","05-FEB-2021","       .70","18-MAY-2020"
"UNICHEMLAB","EQ","    360.60","05-MAR-2021","     84.00","26-MAR-2020"
"UNIDT","EQ","    338.70","11-JAN-2021","    234.25","09-OCT-2020"
"UNIENTER","EQ","     90.00","02-MAR-2021","     34.00","26-MAR-2020"
"UNIONBANK","EQ","     45.25","18-FEB-2021","     22.65","27-MAY-2020"
"UNITECH","BZ","      2.50","02-JUL-2020","      1.15","16-APR-2020"
"UNITEDTEA","EQ","    390.00","28-JUL-2020","    180.00","27-MAR-2020"
"UNITY","BZ","      1.55","31-DEC-2020","       .15","07-APR-2020"
"UNIVASTU","BE","     47.75","24-JUN-2020","     26.05","17-JUL-2020"
"UNIVCABLES","EQ","    176.00","25-AUG-2020","     74.05","30-MAR-2020"
"UNIVPHOTO","EQ","    265.85","14-AUG-2020","     45.80","23-APR-2020"
"UPL","EQ","    643.95","23-MAR-2021","    290.20","26-MAR-2020"
"URJA","BE","      9.35","04-FEB-2021","       .87","30-MAR-2020"
"USHAMART","EQ","     38.80","04-JAN-2021","     11.70","26-MAR-2020"
"UTIAMC","EQ","    624.00","09-MAR-2021","    471.10","12-OCT-2020"
"UTIBANKETF","EQ","     44.70","17-FEB-2021","     20.25","25-SEP-2020"
"UTINEXT50","EQ","     43.53","01-MAR-2021","     21.51","01-APR-2020"
"UTINIFTETF","EQ","   1716.20","24-FEB-2021","    853.60","03-APR-2020"
"UTISENSETF","EQ","    595.00","12-MAR-2021","    322.10","16-APR-2020"
"UTISXN50","EQ","     49.82","19-FEB-2021","     20.50","09-APR-2020"
"UTTAMSTL","BE","     10.85","11-JAN-2021","      3.75","27-MAR-2020"
"UTTAMSUGAR","EQ","    115.70","16-DEC-2020","     40.40","26-MAR-2020"
"V2RETAIL","EQ","    154.70","05-MAR-2021","     40.60","26-MAR-2020"
"VADILALIND","EQ","    980.00","23-MAR-2021","    397.00","30-MAR-2020"
"VAIBHAVGBL","EQ","   4780.00","17-MAR-2021","    655.00","26-MAR-2020"
"VAISHALI","BE","     77.05","01-JAN-2021","     28.35","18-NOV-2020"
"VAKRANGEE","EQ","     69.85","31-DEC-2020","     17.15","07-APR-2020"
"VALIANTORG","EQ","   1991.00","24-DEC-2020","   1160.00","26-MAR-2021"
"VARDHACRLC","EQ","     42.75","05-JAN-2021","     25.00","31-MAR-2020"
"VARDMNPOLY","EQ","     28.85","25-FEB-2021","      2.70","29-MAY-2020"
"VARROC","EQ","    477.65","08-FEB-2021","    120.00","03-APR-2020"
"VASCONEQ","EQ","     21.20","15-MAR-2021","      6.25","26-MAR-2020"
"VASWANI","EQ","     12.40","03-MAR-2021","      2.35","01-APR-2020"
"VBL","EQ","   1130.00","23-FEB-2021","    500.00","03-APR-2020"
"VEDL","EQ","    231.70","17-MAR-2021","     60.20","30-MAR-2020"
"VENKEYS","EQ","   1825.00","03-FEB-2021","    725.00","26-MAR-2020"
"VENUSREM","EQ","    313.35","24-MAR-2021","     20.45","31-MAR-2020"
"VERTOZ","EQ","    322.00","08-MAR-2021","     67.15","08-JUN-2020"
"VESUVIUS","EQ","   1200.00","13-JAN-2021","    750.00","03-APR-2020"
"VETO","EQ","    160.00","09-MAR-2021","     27.00","31-MAR-2020"
"VGUARD","EQ","    255.00","03-FEB-2021","    151.00","30-MAR-2020"
"VHL","EQ","   2169.75","03-MAR-2021","    835.00","27-MAR-2020"
"VICEROY","BE","      3.75","01-JUL-2020","       .70","31-MAR-2020"
"VIDEOIND","BZ","      9.00","17-DEC-2020","      1.00","01-JUN-2020"
"VIDHIING","EQ","    213.75","22-MAR-2021","     42.70","30-MAR-2020"
"VIJIFIN","EQ","      1.15","02-JUL-2020","       .20","16-APR-2020"
"VIKASECO","EQ","     11.40","20-AUG-2020","       .95","07-APR-2020"
"VIKASMCORP","EQ","     21.40","31-AUG-2020","       .90","13-APR-2020"
"VIKASPROP","EQ","      7.15","26-MAR-2020","      2.00","12-NOV-2020"
"VIKASWSP","EQ","      7.40","10-MAR-2021","      3.65","11-NOV-2020"
"VIMTALABS","EQ","    194.00","15-DEC-2020","     58.30","30-MAR-2020"
"VINATIORGA","EQ","   1528.05","16-FEB-2021","    698.00","26-MAR-2020"
"VINDHYATEL","EQ","    982.00","24-AUG-2020","    395.75","30-MAR-2020"
"VINYLINDIA","EQ","    143.10","17-FEB-2021","     38.40","27-MAR-2020"
"VIPCLOTHNG","BE","     18.30","11-JAN-2021","      3.40","26-MAR-2020"
"VIPIND","EQ","    422.00","04-MAR-2021","    202.00","27-MAY-2020"
"VIPULLTD","BE","     38.35","08-MAR-2021","     11.40","31-MAR-2020"
"VISAKAIND","EQ","    534.90","19-FEB-2021","    102.60","26-MAR-2020"
"VISASTEEL","EQ","      8.80","12-JAN-2021","      2.45","01-APR-2020"
"VISHAL","EQ","    248.13","21-OCT-2020","     40.70","28-JAN-2021"
"VISHNU","EQ","    284.70","24-MAR-2021","     60.80","31-MAR-2020"
"VISHWARAJ","EQ","    169.70","17-MAR-2021","     51.30","27-MAR-2020"
"VIVIDHA","BE","      2.00","22-JAN-2021","       .15","02-JUN-2020"
"VIVIMEDLAB","EQ","     23.35","25-AUG-2020","      6.20","26-MAR-2020"
"VLSFINANCE","EQ","    100.90","24-FEB-2021","     27.90","26-MAR-2020"
"VMART","EQ","   3128.95","12-FEB-2021","   1324.85","03-APR-2020"
"VOLTAMP","EQ","   1355.00","09-FEB-2021","    796.20","30-MAR-2020"
"VOLTAS","EQ","   1132.00","12-FEB-2021","    427.45","06-MAY-2020"
"VRLLOG","EQ","    279.00","24-FEB-2021","    135.15","30-MAR-2020"
"VSSL","EQ","    176.10","02-MAR-2021","     35.30","26-MAR-2020"
"VSTIND","EQ","   4538.20","16-DEC-2020","   2601.00","26-MAR-2020"
"VSTTILLERS","EQ","   2049.00","09-FEB-2021","    608.00","07-APR-2020"
"VTL","EQ","   1289.75","16-MAR-2021","    601.05","31-MAR-2020"
"WABAG","EQ","    304.80","24-FEB-2021","     73.00","07-APR-2020"
"WABCOINDIA","EQ","   7670.00","07-SEP-2020","   4750.05","14-NOV-2020"
"WALCHANNAG","EQ","     75.60","02-MAR-2021","     22.50","30-MAR-2020"
"WANBURY","BE","    113.90","03-MAR-2021","     16.15","26-MAR-2020"
"WATERBASE","EQ","    145.90","14-DEC-2020","     80.90","30-MAR-2020"
"WEALTH","EQ","    160.00","18-FEB-2021","     96.70","21-JAN-2021"
"WEBELSOLAR","EQ","     51.00","14-JAN-2021","     11.50","03-APR-2020"
"WEIZMANIND","EQ","     68.85","15-DEC-2020","     20.45","26-MAR-2020"
"WELCORP","EQ","    145.50","08-JAN-2021","     55.00","26-MAY-2020"
"WELENT","EQ","    135.00","08-MAR-2021","     35.50","26-MAR-2020"
"WELINV","EQ","    512.65","11-DEC-2020","    133.00","07-APR-2020"
"WELSPUNIND","EQ","     87.60","15-MAR-2021","     18.65","30-MAR-2020"
"WENDT","EQ","   4275.70","28-AUG-2020","   1631.65","26-MAR-2020"
"WESTLIFE","EQ","    535.00","02-MAR-2021","    271.25","27-MAY-2020"
"WHEELS","EQ","    600.00","05-JUN-2020","    303.00","27-MAR-2020"
"WHIRLPOOL","EQ","   2787.00","22-JAN-2021","   1715.70","13-APR-2020"
"WILLAMAGOR","EQ","     28.60","15-JAN-2021","      8.55","27-MAR-2020"
"WINDMACHIN","EQ","     31.70","17-MAR-2021","      7.90","26-MAR-2020"
"WIPL","BE","     58.95","15-MAR-2021","     43.00","31-MAR-2020"
"WIPRO","EQ","    467.45","13-JAN-2021","    172.50","26-MAR-2020"
"WOCKPHARMA","EQ","    569.80","31-DEC-2020","    165.00","30-MAR-2020"
"WONDERLA","EQ","    235.00","04-JAN-2021","    105.00","20-MAY-2020"
"WORTH","EQ","     69.25","14-JAN-2021","     37.85","01-SEP-2020"
"WSI","EQ","      6.05","26-MAR-2021","       .80","12-MAY-2020"
