"Disclaimer - The Data provided in the adjusted 52 week high and adjusted 52 week low columns  are adjusted for corporate actions (bonus, splits & rights).For actual (unadjusted) 52 week high & low prices, kindly refer bhavcopy."
"Effective for 02-Sep-2021"
"SYMBOL","SERIES","Adjusted 52_Week_High","52_Week_High_Date","Adjusted 52_Week_Low","52_Week_Low_DT"
"WATERBASE","EQ","    145.90","14-DEC-2020","     95.70","24-SEP-2020"
"WEALTH","BE","    242.00","18-AUG-2021","     96.70","21-JAN-2021"
"WEBELSOLAR","EQ","     80.80","17-AUG-2021","     17.60","25-SEP-2020"
"WEIZMANIND","EQ","     70.25","14-JUL-2021","     27.20","30-OCT-2020"
"WELCORP","EQ","    165.90","09-JUN-2021","     96.20","09-SEP-2020"
"WELENT","EQ","    135.00","08-MAR-2021","     59.40","25-SEP-2020"
"WELINV","EQ","    584.00","29-JUN-2021","    223.80","21-SEP-2020"
"WELSPUNIND","EQ","    145.40","29-JUL-2021","     51.10","02-SEP-2020"
"WENDT","EQ","   5140.00","23-JUL-2021","   2820.00","07-JAN-2021"
"WESTLIFE","EQ","    577.00","29-JUL-2021","    330.00","10-SEP-2020"
"WHEELS","EQ","   1037.00","27-JUL-2021","    373.85","19-OCT-2020"
"WHIRLPOOL","EQ","   2787.00","22-JAN-2021","   1971.15","23-AUG-2021"
"WILLAMAGOR","EQ","     28.60","15-JAN-2021","     14.25","14-OCT-2020"
"WINDLAS","EQ","    452.00","16-AUG-2021","    332.05","24-AUG-2021"
"WINDMACHIN","EQ","     45.00","11-JUN-2021","     12.60","29-OCT-2020"
"WIPL","BE","     73.50","09-JUN-2021","     44.65","26-OCT-2020"
"WIPRO","EQ","    647.35","01-SEP-2021","    269.00","01-SEP-2020"
"WOCKPHARMA","EQ","    804.90","26-MAY-2021","    266.00","24-SEP-2020"
"WONDERLA","EQ","    270.00","06-JUL-2021","    135.05","24-SEP-2020"
"WORTH","EQ","    119.45","13-JUL-2021","     37.85","01-SEP-2020"
"WSI","BE","      8.25","17-JUN-2021","      2.20","01-SEP-2020"
"WSTCSTPAPR","EQ","    288.70","07-JUL-2021","    154.50","05-NOV-2020"
"XCHANGING","EQ","    141.00","22-JUL-2021","     60.05","20-APR-2021"
"XELPMOC","BE","    513.00","13-JUL-2021","    137.75","02-SEP-2020"
"XPROINDIA","EQ","    405.15","01-SEP-2021","     18.75","19-OCT-2020"
"YAARII","BE","    183.45","25-FEB-2021","     37.80","25-SEP-2020"
"YESBANK","EQ","     20.75","11-DEC-2020","     10.50","23-AUG-2021"
"YUKEN","EQ","-","-","-","-"
"ZEEL","EQ","    261.00","04-FEB-2021","    166.80","23-AUG-2021"
"ZEELEARN","EQ","     20.15","16-JUN-2021","      9.75","12-APR-2021"
"ZEEMEDIA","EQ","     14.40","06-JUL-2021","      4.25","20-OCT-2020"
"ZENITHEXPO","EQ","    116.30","24-MAY-2021","     37.25","24-SEP-2020"
"ZENSARTECH","EQ","    465.25","30-AUG-2021","    160.50","09-SEP-2020"
"ZENTEC","EQ","    116.55","01-SEP-2021","     62.50","09-SEP-2020"
"ZODIACLOTH","EQ","    154.05","14-JUL-2021","     86.00","22-APR-2021"
"ZODJRDMKJ","EQ","     42.40","28-MAY-2021","     22.15","04-NOV-2020"
"ZOMATO","EQ","    147.80","27-JUL-2021","    115.00","23-JUL-2021"
"ZOTA","EQ","    407.15","01-SEP-2021","    135.90","09-NOV-2020"
"ZUARI","BE","    158.90","14-JUL-2021","     75.55","25-SEP-2020"
"ZUARIGLOB","BE","    177.75","15-JUL-2021","     43.30","24-SEP-2020"
"ZYDUSWELL","EQ","   2396.10","26-AUG-2021","   1585.65","01-SEP-2020"
