"Disclaimer - The Data provided in the adjusted 52 week high and adjusted 52 week low columns  are adjusted for corporate actions (bonus, splits & rights).For actual (unadjusted) 52 week high & low prices, kindly refer bhavcopy."
"Effective for 06-Jul-2023"
"SYMBOL","SERIES","Adjusted 52_Week_High","52_Week_High_Date","Adjusted 52_Week_Low","52_Week_Low_DT"
"WEIZMANIND","BE","    132.65","04-NOV-2022","     45.15","07-JUL-2022"
"WEL","EQ","    282.95","04-JAN-2023","    183.00","29-MAR-2023"
"WELCORP","EQ","    298.50","22-SEP-2022","    177.65","27-FEB-2023"
"WELENT","EQ","    217.80","22-JUN-2023","     93.05","08-JUL-2022"
"WELINV","BE","    410.00","09-JUN-2023","    241.10","16-NOV-2022"
"WELSPUNIND","EQ","    105.00","02-MAY-2023","     62.00","28-MAR-2023"
"WENDT","EQ","  10400.00","03-JUL-2023","   7017.00","26-DEC-2022"
"WESTLIFE","EQ","    878.45","21-JUN-2023","    506.65","07-JUL-2022"
"WEWIN","EQ","     60.90","16-SEP-2022","     32.20","18-JUL-2022"
"WHEELS","EQ","    848.80","28-JUN-2023","    432.30","29-MAR-2023"
"WHIRLPOOL","EQ","   1905.00","17-AUG-2022","   1217.25","03-FEB-2023"
"WILLAMAGOR","BE","     41.30","19-AUG-2022","     11.45","11-NOV-2022"
"WINDLAS","EQ","    317.50","21-JUN-2023","    208.00","29-JUL-2022"
"WINDMACHIN","BE","     63.70","28-JUN-2023","     31.00","05-JUL-2022"
"WIPL","BE","    135.00","19-OCT-2022","     50.00","24-AUG-2022"
"WIPRO","EQ","    444.90","17-AUG-2022","    352.00","17-APR-2023"
"WOCKPHARMA","EQ","    282.55","08-SEP-2022","    145.15","29-MAR-2023"
"WONDERLA","EQ","    587.90","26-JUN-2023","    218.45","14-JUL-2022"
"WORTH","EQ","    150.90","19-SEP-2022","     84.20","29-MAR-2023"
"WSTCSTPAPR","EQ","    663.95","23-NOV-2022","    331.30","07-JUL-2022"
"XCHANGING","EQ","     91.60","04-JUL-2023","     51.65","28-MAR-2023"
"XELPMOC","EQ","    196.30","07-OCT-2022","     80.00","03-APR-2023"
"XPROINDIA","EQ","    928.00","12-JUL-2022","    520.25","10-FEB-2023"
"YAARI","BE","     65.20","26-AUG-2022","      9.35","28-MAR-2023"
"YESBANK","EQ","     24.75","14-DEC-2022","     12.55","06-JUL-2022"
"YUKEN","EQ","    668.80","28-JUN-2023","    415.00","27-JUL-2022"
"ZEEL","EQ","    287.00","06-OCT-2022","    170.10","20-JUN-2023"
"ZEEMEDIA","EQ","     20.70","02-SEP-2022","      7.35","30-MAY-2023"
"ZENITHEXPO","BE","    177.00","20-OCT-2022","     64.85","08-AUG-2022"
"ZENITHSTL","BE","      8.45","20-JUL-2022","      3.20","27-MAR-2023"
"ZENSARTECH","EQ","    418.70","22-JUN-2023","    201.50","23-DEC-2022"
"ZENTEC","EQ","    453.20","08-JUN-2023","    167.25","15-JUL-2022"
"ZFCVINDIA","EQ","  12599.00","22-JUN-2023","   7700.00","12-JUL-2022"
"ZIMLAB","EQ","    125.80","14-JUN-2023","     68.05","29-MAR-2023"
"ZODIAC","BE","    170.90","03-AUG-2022","     85.00","27-MAR-2023"
"ZODIACLOTH","EQ","    110.00","13-JUN-2023","     79.00","31-MAR-2023"
"ZOMATO","EQ","     80.30","12-JUN-2023","     40.60","27-JUL-2022"
"ZOTA","EQ","    392.00","22-JUN-2023","    251.00","23-DEC-2022"
"ZUARI","EQ","    204.70","26-AUG-2022","    116.00","28-MAR-2023"
"ZUARIIND","EQ","    195.00","26-AUG-2022","    104.00","28-MAR-2023"
"ZYDUSLIFE","EQ","    594.30","03-JUL-2023","    340.00","26-JUL-2022"
"ZYDUSWELL","EQ","   1791.00","28-OCT-2022","   1370.10","02-FEB-2023"
