"Disclaimer - The Data provided in the adjusted 52 week high and adjusted 52 week low columns  are adjusted for corporate actions (bonus, splits & rights).For actual (unadjusted) 52 week high & low prices, kindly refer bhavcopy."
"Effective for 02-May-2024"
"SYMBOL","SERIES","Adjusted 52_Week_High","52_Week_High_Date","Adjusted 52_Week_Low","52_Week_Low_DT"
"LIQUIDSBI","EQ","   1000.01","30-APR-2024","    995.00","02-NOV-2023"
"LIQUIEINAV","EQ","-","-","-","-"
"LLOYDSENGG","EQ","     73.20","30-APR-2024","     18.89","10-MAY-2023"
"LLOYDSME","EQ","    749.00","30-APR-2024","    492.00","06-NOV-2023"
"LODHA","EQ","   1309.45","25-APR-2024","    445.50","05-MAY-2023"
"LOKESHMACH","BE","    475.75","18-APR-2024","    131.40","02-MAY-2023"
"LORDSCHLO","BE","    195.00","31-AUG-2023","     91.00","18-MAR-2024"
"LOTUSEYE","BE","    111.00","16-NOV-2023","     48.50","05-MAR-2024"
"LOVABLE","EQ","    171.70","15-JAN-2024","     99.05","31-MAY-2023"
"LOWVOL","EQ","    189.30","12-MAR-2024","    132.60","02-MAY-2023"
"LOWVOL1","EQ","     21.00","26-MAR-2024","     13.37","04-MAY-2023"
"LOWVOLIETF","EQ","     23.25","01-MAR-2024","     17.41","21-DEC-2023"
"LOYALTEX","EQ","    774.90","13-DEC-2023","    484.20","13-MAR-2024"
"LPDC","EQ","     11.75","09-FEB-2024","      5.10","14-AUG-2023"
"LT","EQ","   3860.00","02-APR-2024","   2168.50","19-MAY-2023"
"LTF","EQ","    179.00","05-FEB-2024","     90.50","02-MAY-2023"
"LTFOODS","EQ","    234.60","05-DEC-2023","    106.05","10-MAY-2023"
"LTGILTBEES","EQ","     26.20","15-MAR-2024","     23.76","02-MAY-2023"
"LTGILTINAV","EQ","-","-","-","-"
"LTIM","EQ","   6442.00","15-JAN-2024","   4424.05","02-MAY-2023"
"LTTS","EQ","   5873.35","08-APR-2024","   3670.00","08-MAY-2023"
"LUMAXIND","EQ","   2842.70","09-JAN-2024","   1783.00","29-MAY-2023"
"LUMAXTECH","EQ","    515.00","25-APR-2024","    291.00","03-MAY-2023"
"LUPIN","EQ","   1704.25","11-MAR-2024","    702.40","05-MAY-2023"
"LUXIND","EQ","   1719.55","27-JUL-2023","   1071.75","28-MAR-2024"
"LXCHEM","EQ","    320.95","06-SEP-2023","    221.80","20-MAR-2024"
"LYKALABS","EQ","    144.30","08-FEB-2024","     88.50","23-MAY-2023"
"LYPSAGEMS","EQ","      8.80","13-FEB-2024","      3.95","12-JUN-2023"
"M&M","EQ","   2169.00","30-APR-2024","   1208.05","05-MAY-2023"
"M&MFIN","EQ","    346.55","04-JUL-2023","    237.35","30-OCT-2023"
"MAANALU","EQ","    175.00","14-FEB-2024","     45.00","08-MAY-2023"
"MACPOWER","BE","   1265.50","30-APR-2024","    207.40","17-AUG-2023"
"MADHUCON","BE","     11.70","05-APR-2024","      4.10","25-MAY-2023"
"MADRASFERT","EQ","    124.35","25-JAN-2024","     66.00","22-MAY-2023"
"MAESGEINAV","EQ","-","-","-","-"
"MAFANG","EQ","     99.79","12-APR-2024","     48.55","04-MAY-2023"
"MAFANGINAV","EQ","-","-","-","-"
"MAFSETINAV","EQ","-","-","-","-"
"MAG813INAV","EQ","-","-","-","-"
"MAGADSUGAR","EQ","    865.65","30-NOV-2023","    352.65","06-JUN-2023"
"MAGNUM","EQ","     77.71","23-JAN-2024","     27.10","03-MAY-2023"
"MAGOLDINAV","EQ","-","-","-","-"
"MAHABANK","EQ","     72.55","30-APR-2024","     26.80","26-JUN-2023"
"MAHAPEXLTD","EQ","    183.95","07-NOV-2023","     91.95","16-MAY-2023"
"MAHASTEEL","BE","    144.45","07-FEB-2024","     59.70","10-MAY-2023"
"MAHEPC","EQ","    162.80","29-JAN-2024","     94.55","19-MAY-2023"
"MAHESHWARI","EQ","    102.45","02-NOV-2023","     59.25","13-MAR-2024"
"MAHKTECH","EQ","     16.38","01-AUG-2023","     11.65","01-FEB-2024"
"MAHKTEINAV","EQ","-","-","-","-"
"MAHLIFE","EQ","    678.80","25-APR-2024","    364.25","05-MAY-2023"
"MAHLOG","EQ","    493.00","09-APR-2024","    348.05","31-OCT-2023"
"MAHSCOOTER","EQ","   8608.40","20-OCT-2023","   4805.55","19-MAY-2023"
"MAHSEAMLES","EQ","   1097.00","30-JAN-2024","    407.30","09-MAY-2023"
"MAITHANALL","EQ","   1335.50","27-DEC-2023","    900.20","08-MAY-2023"
"MAKEINDIA","EQ","    134.15","29-APR-2024","     67.32","03-MAY-2023"
"MALLCOM","EQ","   1249.70","05-SEP-2023","    800.00","13-MAR-2024"
"MAM150INAV","EQ","-","-","-","-"
"MAMFGEINAV","EQ","-","-","-","-"
"MAN50EINAV","EQ","-","-","-","-"
"MANAKCOAT","EQ","     52.20","29-APR-2024","     15.00","02-JUN-2023"
"MANAKSIA","EQ","    194.20","09-JUN-2023","     97.00","13-MAR-2024"
"MANALIPETC","EQ","     87.20","11-JAN-2024","     55.95","28-MAR-2024"
"MANAPPURAM","EQ","    207.30","30-APR-2024","    102.00","05-MAY-2023"
"MANGALAM","EQ","    132.45","20-FEB-2024","     90.80","28-MAR-2024"
"MANGCHEFER","EQ","    156.10","29-JAN-2024","     90.80","31-MAY-2023"
"MANGLMCEM","EQ","    901.35","26-APR-2024","    269.05","18-MAY-2023"
"MANINDS","BE","    459.00","05-FEB-2024","     93.50","02-MAY-2023"
"MANINFRA","EQ","    249.30","05-FEB-2024","     79.70","03-MAY-2023"
"MANKIND","EQ","   2490.00","23-APR-2024","   1242.00","22-MAY-2023"
"MANOMAY","EQ","    226.05","22-APR-2024","    116.00","23-OCT-2023"
"MANORAMA","BE","    670.35","29-APR-2024","    208.00","02-MAY-2023"
"MANORG","EQ","    495.00","23-MAY-2023","    270.00","28-MAR-2024"
"MANUGRAPH","EQ","     35.20","01-FEB-2024","     15.75","05-JUN-2023"
"MANXT5INAV","EQ","-","-","-","-"
"MANYAVAR","EQ","   1487.90","08-DEC-2023","    886.05","15-APR-2024"
"MAPMYINDIA","EQ","   2343.95","17-NOV-2023","   1018.55","12-MAY-2023"
"MARALOVER","EQ","    102.00","31-JAN-2024","     50.30","17-AUG-2023"
"MARATHON","EQ","    533.70","11-MAR-2024","    273.10","25-MAY-2023"
"MARICO","EQ","    595.00","03-OCT-2023","    486.30","19-MAR-2024"
"MARINE","EQ","    122.90","07-FEB-2024","     43.35","17-MAY-2023"
"MARKSANS","EQ","    185.50","18-APR-2024","     70.55","22-MAY-2023"
"MARUTI","EQ","  13073.95","24-APR-2024","   8606.00","02-MAY-2023"
"MASFIN","EQ","    387.95","22-FEB-2024","    233.67","02-MAY-2023"
"MASILINAV","EQ","-","-","-","-"
"MASKINVEST","EQ","     94.60","30-JAN-2024","     46.25","09-NOV-2023"
"MASPTOINAV","EQ","-","-","-","-"
"MASPTOP50","EQ","     46.90","09-APR-2024","     28.47","03-MAY-2023"
"MASTEK","EQ","   3145.00","19-FEB-2024","   1711.00","08-MAY-2023"
"MATRIMONY","EQ","    722.60","10-AUG-2023","    499.25","21-FEB-2024"
"MAWANASUG","EQ","    120.90","14-SEP-2023","     83.40","27-MAR-2024"
"MAXESTATES","EQ","    339.90","27-DEC-2023","    242.75","02-NOV-2023"
"MAXHEALTH","EQ","    910.00","13-FEB-2024","    460.45","02-MAY-2023"
"MAXIND","EQ","    272.10","30-APR-2024","     89.00","26-MAY-2023"
"MAYURUNIQ","EQ","    618.00","02-JAN-2024","    448.05","24-MAY-2023"
"MAZDA","EQ","   1660.95","24-JAN-2024","    646.95","02-MAY-2023"
"MAZDOCK","EQ","   2524.80","26-APR-2024","    737.50","22-MAY-2023"
"MBAPL","EQ","    348.35","20-OCT-2023","    221.95","15-APR-2024"
"MBECL","EQ","      7.10","05-JAN-2024","      2.90","06-OCT-2023"
"MBLINFRA","EQ","     61.35","10-APR-2024","     17.60","17-MAY-2023"
"MCDOWELL-N","EQ","   1219.00","26-APR-2024","    771.30","03-MAY-2023"
"MCL","EQ","     50.90","09-JAN-2024","     26.10","11-JUL-2023"
"MCX","EQ","   4270.00","26-APR-2024","   1285.05","22-MAY-2023"
"MEDANTA","EQ","   1513.90","16-FEB-2024","    498.05","05-MAY-2023"
"MEDIASSIST","EQ","    564.00","05-APR-2024","    430.55","25-JAN-2024"
"MEDICAMEQ","EQ","    845.00","09-AUG-2023","    355.45","13-MAR-2024"
"MEDICO","BE","    100.70","31-MAY-2023","     44.50","15-APR-2024"
"MEDPLUS","EQ","    978.00","31-JUL-2023","    598.60","14-FEB-2024"
"MEGASOFT","EQ","    107.25","05-MAR-2024","     28.60","04-JUL-2023"
"MEGASTAR","EQ","    404.95","28-NOV-2023","    227.00","03-MAY-2023"
"MENONBE","EQ","    166.40","30-AUG-2023","    105.25","02-MAY-2023"
"MEP","BE","     22.25","12-FEB-2024","      7.50","23-APR-2024"
"METALFORGE","BZ","      5.40","14-MAR-2024","      2.45","14-JUL-2023"
"METROBRAND","EQ","   1441.20","30-NOV-2023","    828.00","24-MAY-2023"
"METROPOLIS","EQ","   1933.50","12-APR-2024","   1209.25","22-MAY-2023"
"MFSL","EQ","   1092.00","23-APR-2024","    630.50","02-MAY-2023"
"MGEL","EQ","     28.20","04-MAY-2023","     12.65","03-OCT-2023"
"MGL","EQ","   1580.00","05-MAR-2024","    970.55","16-AUG-2023"
"MHLXMIRU","BE","    376.00","15-APR-2024","    144.00","20-JUL-2023"
"MHRIL","EQ","    470.00","17-OCT-2023","    281.55","25-MAY-2023"
"MICEL","EQ","     55.70","25-APR-2024","     12.95","02-MAY-2023"
"MID150BEES","EQ","    197.99","30-APR-2024","    117.45","10-MAY-2023"
"MID150INAV","EQ","-","-","-","-"
"MIDCAP","EQ","    146.92","19-FEB-2024","     90.02","02-MAY-2023"
"MIDCAPETF","EQ","     19.30","15-APR-2024","     11.70","08-MAY-2023"
"MIDCAPIETF","EQ","    194.60","30-APR-2024","    120.57","02-MAY-2023"
"MIDHANI","EQ","    547.50","05-FEB-2024","    199.70","10-MAY-2023"
"MIDQ50ADD","EQ","    221.25","12-APR-2024","    161.00","03-MAY-2023"
"MIDSELIETF","EQ","    159.24","30-APR-2024","    132.16","21-DEC-2023"
"MINDACORP","EQ","    449.95","20-FEB-2024","    262.00","04-MAY-2023"
"MINDTECK","EQ","    319.80","16-APR-2024","    116.55","04-MAY-2023"
"MIRCELECTR","EQ","     30.45","20-FEB-2024","     11.45","06-JUN-2023"
"MIRZAINT","EQ","     68.85","08-MAY-2023","     41.70","18-AUG-2023"
"MITCON","EQ","    161.15","01-FEB-2024","     66.50","26-MAY-2023"
"MMFL","EQ","   1196.00","30-APR-2024","    825.00","26-OCT-2023"
"MMP","EQ","    309.90","05-APR-2024","    164.05","07-JUN-2023"
"MMTC","EQ","    101.90","07-FEB-2024","     27.55","02-MAY-2023"
"MNC","EQ","     29.00","02-APR-2024","     19.70","02-MAY-2023"
"MODIRUBBER","BE","    120.05","15-APR-2024","     61.00","28-JUN-2023"
"MODISONLTD","BE","    158.70","31-JAN-2024","     59.10","08-MAY-2023"
"MODTHREAD","BE","     67.00","30-APR-2024","     21.00","14-FEB-2024"
"MOGSEC","EQ","     57.25","01-APR-2024","     51.45","26-MAY-2023"
"MOGSECINAV","EQ","-","-","-","-"
"MOHEALTH","EQ","     38.97","26-FEB-2024","     22.29","02-MAY-2023"
"MOHITIND","EQ","     24.85","30-JAN-2024","     13.10","04-AUG-2023"
"MOIL","EQ","    443.00","26-APR-2024","    151.55","29-MAY-2023"
"MOL","EQ","    104.50","26-FEB-2024","     71.90","26-OCT-2023"
"MOLDTECH","EQ","    398.55","04-SEP-2023","    180.00","28-MAR-2024"
"MOLDTKPAC","EQ","   1100.00","06-JUL-2023","    743.00","18-MAR-2024"
"MOLOWVINAV","EQ","-","-","-","-"
"MOLOWVOL","EQ","     36.05","29-APR-2024","     24.53","22-MAY-2023"
"MOM100","EQ","     55.50","29-APR-2024","     33.35","22-MAY-2023"
"MOM100INAV","EQ","-","-","-","-"
"MOM30IETF","EQ","     35.00","18-APR-2024","     19.27","03-MAY-2023"
"MOM50","EQ","    241.99","23-JAN-2024","    178.05","25-MAY-2023"
"MOM50INAV","EQ","-","-","-","-"
"MOMENTUM","EQ","     33.06","30-APR-2024","     18.23","02-MAY-2023"
"MOMNTMINAV","EQ","-","-","-","-"
"MOMOMEINAV","EQ","-","-","-","-"
"MOMOMENTUM","EQ","     66.95","29-APR-2024","     38.70","02-MAY-2023"
"MON100","EQ","    154.60","02-APR-2024","    103.00","08-MAY-2023"
"MON100INAV","EQ","-","-","-","-"
"MON500INAV","EQ","-","-","-","-"
"MONARCH","EQ","    689.95","16-FEB-2024","    199.00","26-MAY-2023"
"MONIFTY500","EQ","     24.08","08-FEB-2024","     16.30","26-OCT-2023"
"MONQ50","EQ","     64.00","08-APR-2024","     51.36","15-MAY-2023"
"MONQ50INAV","EQ","-","-","-","-"
"MONTECARLO","EQ","    918.00","07-AUG-2023","    605.10","26-MAR-2024"
"MOQLTYINAV","EQ","-","-","-","-"
"MOQUALITY","EQ","    195.00","09-FEB-2024","    120.37","03-MAY-2023"
"MOREALINAV","EQ","-","-","-","-"
"MOREALTY","EQ","     98.40","30-APR-2024","     85.30","21-MAR-2024"
"MOREPENLAB","EQ","     56.40","20-FEB-2024","     25.10","26-MAY-2023"
"MOS250INAV","EQ","-","-","-","-"
"MOSMALL250","EQ","     16.59","29-APR-2024","     13.00","15-APR-2024"
"MOTHERSON","EQ","    133.40","30-APR-2024","     73.50","02-MAY-2023"
"MOTILALOFS","EQ","   2678.10","26-APR-2024","    582.70","08-MAY-2023"
"MOTISONS","EQ","    248.15","15-JAN-2024","     88.85","29-DEC-2023"
"MOTOGENFIN","EQ","     51.80","08-AUG-2023","     26.75","31-MAY-2023"
"MOVALUE","EQ","    103.45","30-APR-2024","     48.63","22-MAY-2023"
"MOVALUINAV","EQ","-","-","-","-"
"MPHASIS","EQ","   2837.60","19-FEB-2024","   1806.60","03-MAY-2023"
"MPSLTD","EQ","   1885.00","21-NOV-2023","    814.00","02-MAY-2023"
"MRF","EQ"," 151445.00","23-FEB-2024","  88002.05","02-MAY-2023"
"MRO-TEK","EQ","     95.80","10-APR-2024","     51.25","30-MAY-2023"
"MRPL","EQ","    289.25","19-FEB-2024","     60.30","03-MAY-2023"
"MSPL","EQ","     33.40","31-JAN-2024","      8.05","31-MAY-2023"
"MSTCLTD","EQ","   1165.00","31-JAN-2024","    290.70","03-MAY-2023"
"MSUMI","EQ","     74.80","16-FEB-2024","     52.10","08-MAY-2023"
"MTARTECH","EQ","   2920.35","11-SEP-2023","   1661.00","27-MAR-2024"
"MTEDUCARE","BE","      5.90","12-SEP-2023","      2.80","01-APR-2024"
"MTNL","EQ","     52.40","09-FEB-2024","     18.15","16-MAY-2023"
"MUFIN","EQ","    274.40","08-FEB-2024","    108.05","07-DEC-2023"
"MUFTI","EQ","    324.80","27-DEC-2023","    165.40","28-MAR-2024"
"MUKANDLTD","EQ","    212.80","03-JAN-2024","    115.20","18-MAY-2023"
"MUKKA","EQ","     43.95","11-MAR-2024","     33.00","20-MAR-2024"
"MUKTAARTS","EQ","     99.05","15-JAN-2024","     48.35","26-MAY-2023"
"MUNJALAU","EQ","    115.00","15-JAN-2024","     42.50","24-MAY-2023"
"MUNJALSHOW","EQ","    211.90","08-FEB-2024","     94.00","10-MAY-2023"
"MURUDCERA","EQ","     71.90","31-OCT-2023","     34.70","05-MAY-2023"
"MUTHOOTCAP","EQ","    460.00","11-OCT-2023","    262.00","28-MAR-2024"
"MUTHOOTFIN","EQ","   1753.90","30-APR-2024","   1012.00","03-MAY-2023"
"MUTHOOTMF","EQ","    281.00","26-DEC-2023","    196.60","13-MAR-2024"
"MVGJL","EQ","    382.00","21-NOV-2023","    165.00","18-MAR-2024"
"NACLIND","EQ","    105.00","31-MAY-2023","     55.55","27-MAR-2024"
"NAGAFERT","EQ","     15.85","31-JAN-2024","      7.90","24-AUG-2023"
"NAGREEKCAP","EQ","     25.85","21-FEB-2024","     14.10","19-OCT-2023"
"NAGREEKEXP","EQ","     49.70","20-MAR-2024","     18.71","03-MAY-2023"
"NAHARCAP","EQ","    358.80","11-SEP-2023","    268.20","16-AUG-2023"
"NAHARINDUS","EQ","    161.90","07-FEB-2024","    104.50","29-MAY-2023"
"NAHARPOLY","EQ","    289.60","03-MAY-2023","    177.00","28-MAR-2024"
"NAHARSPING","EQ","    359.60","08-FEB-2024","    232.00","14-AUG-2023"
"NAM-INDIA","EQ","    623.00","24-APR-2024","    230.30","25-MAY-2023"
"NATCOPHARM","EQ","   1108.35","19-FEB-2024","    579.00","02-MAY-2023"
"NATHBIOGEN","EQ","    244.60","11-AUG-2023","    159.00","22-MAY-2023"
"NATIONALUM","EQ","    193.10","29-APR-2024","     79.20","08-MAY-2023"
"NAUKRI","EQ","   6355.00","09-APR-2024","   3702.95","18-MAY-2023"
"NAVA","EQ","    539.00","05-MAR-2024","    220.25","10-MAY-2023"
"NAVINFLUOR","EQ","   4950.00","15-MAY-2023","   2899.25","14-MAR-2024"
"NAVINIFTY","EQ","    233.50","12-APR-2024","    189.00","23-OCT-2023"
"NAVKARCORP","EQ","    125.55","19-FEB-2024","     53.60","23-JUN-2023"
"NAVNETEDUL","EQ","    175.90","19-OCT-2023","    100.80","08-MAY-2023"
"NAVNIFINAV","EQ","-","-","-","-"
"NAZARA","EQ","    989.40","15-JAN-2024","    550.90","02-MAY-2023"
"NBCC","EQ","    176.85","05-FEB-2024","     38.20","28-JUN-2023"
"NBIFIN","EQ","   2030.00","23-JAN-2024","   1400.00","26-JUN-2023"
"NCC","EQ","    278.05","05-APR-2024","     99.65","24-MAY-2023"
"NCLIND","EQ","    258.20","12-FEB-2024","    173.45","29-MAY-2023"
"NDGL","EQ","   2899.00","31-JAN-2024","   1349.35","02-MAY-2023"
"NDL","EQ","     48.60","18-APR-2024","     18.50","07-AUG-2023"
"NDLVENTURE","EQ","    164.00","04-DEC-2023","     90.00","28-MAR-2024"
"NDRAUTO","EQ","   1059.00","13-JUL-2023","    407.00","04-AUG-2023"
"NDTV","EQ","    307.85","06-DEC-2023","    170.25","19-MAY-2023"
"NECCLTD","EQ","     37.40","14-DEC-2023","     18.05","03-AUG-2023"
"NECLIFE","EQ","     45.70","20-FEB-2024","     16.50","29-MAY-2023"
"NELCAST","EQ","    194.30","09-NOV-2023","     87.65","16-JUN-2023"
"NELCO","EQ","    893.80","13-JUL-2023","    580.80","19-MAY-2023"
"NEOGEN","EQ","   1859.30","05-OCT-2023","   1176.00","28-MAR-2024"
"NESCO","EQ","    934.00","16-FEB-2024","    555.05","03-MAY-2023"
"NESTLEIND","EQ","   2769.30","02-JAN-2024","   2127.50","24-MAY-2023"
"NETF","EQ","    274.99","03-APR-2024","    184.36","19-MAY-2023"
"NETFINAV","EQ","-","-","-","-"
"NETFSIINAV","EQ","-","-","-","-"
"NETWEB","EQ","   1892.60","04-MAR-2024","    738.60","26-OCT-2023"
"NETWORK18","EQ","    135.70","19-JAN-2024","     55.40","10-MAY-2023"
"NEULANDLAB","EQ","   7790.00","18-APR-2024","   2009.05","03-MAY-2023"
"NEWGEN","EQ","    995.00","30-APR-2024","    247.98","02-MAY-2023"
"NEXT50","EQ","    663.18","30-APR-2024","    398.07","05-JUL-2023"
"NEXT50IETF","EQ","     68.85","30-APR-2024","     39.85","04-MAY-2023"
"NEXTMEDIA","EQ","      8.80","23-OCT-2023","      4.40","02-MAY-2023"
"NFL","EQ","    130.50","25-JAN-2024","     65.05","26-OCT-2023"
"NFQLTYINAV","EQ","-","-","-","-"
"NGIL","EQ","     70.00","02-FEB-2024","     36.50","30-OCT-2023"
